corpus_id,score,decile,date,source,article,is-thematically-relevant,has-event,has-named-location,has-space-type,event-mentioned,location-mentioned,space-mentioned,notes
869422,0.54790926,9,1849-12-29,star,"sunk in those dungeon vaults, but will rise to heaven demanding justice on their murderers; the rest still wear their chains, and may yet experience the fate of the martyr'd Williams and Sharp—to assist them is almost impossible, to pity them is useless— the only help we can render is to support liberally their wives and families,—to rouse up the scattered elements of the democratic party—to rally public opinion round the principles which they are embalming by their sufferings, and thus convince those of them who may re-appear amongst us (for alas ! years may elapse before the exiles will return,) that we have been active in working, while they have been passive in enduring, and that the war between the oppressed and the oppressor has not, nor ever shall cease, until substantial justice shall be impartially administered to all. Arthur Morton, assisted by the good and true, after many perils escaped to the continent, where he yet resides awaiting the hour when the glorious red banner, the emblem of unity and freedom, shall proudly float on the highest pinnacle of St. Stephen's; then will his woes, and the woes of his compatriots be recompensed; the shadow will then fall from his visage, and the sunlight beam on his countenance. His fate, though hard, hath been a common one; endowed with genius and patriotism, they served only to embitter his lot by setting him at enmity with the world and the world's laws; ardent and sensitive, 'he felt keenly evils which would have passed lightly over a willing slave; he roams an exile in a foreign land, uncheered by the wife of his bosom, or the child of his affections, yet in the far distance he hears the melody of freedom breathing among the green",TRUE,FALSE,FALSE,FALSE,,,,
469720,0.526649654,9,1842-03-19,star,"Was there ever a case (we put it to any one with the common feelings of a man and a Christian to say)—was there ever a case in which charity more imperatively required a liberal and generous measure of relief to be given?  We pass over the delay which occurred previously to their reception into the workhouse. They were told that seven o'clock in the evening (when their application was made) was too late an hour for the admission of casual paupers; but the master of the workhouse says that this statement, which proceeded from the overseer's wife, was incorrect. Be that as it may, they were admitted into the workhouse (out-door relief having been refused) at three o'clock in the afternoon of the 24th ult.  On their admission they were placed ""in a shed, with a brick floor, without a fire or fire-place, and with a tiled roof and no ceiling;"" into which they were locked, and there they were kept, without being once let out, till the morning of the 26th—for two nights and part of three days. They had nothing to sleep upon except some planks on one side of the shed, without any sacking, and only straw for a bed. Their shoes and stockings being wet, they were obliged to take them off, and, as the workhouse people did not dry them, they remained without shoes or stockings during the whole of their stay in the shed, and sat huddled together on the straw, for four of getting cold by treading on the brick pavement. The child's clothing was changed; but the women (who had sold a great part of their clothes upon the road) were left as thinly clad as they came.",FALSE,FALSE,FALSE,FALSE,,,,
138765,0.558738112,9,1842-07-02,star,"Mr. Thomasson followed Mr. Parkes delivering a brief address. The parties then left the grave, and the mass of people forming in procession left the Cemetery, returning to the town by the same line of route taken in coming to the ground. The mourners returned to Atercliffe; the people to Paradise-square, where they almost immediately separated, returning quietly to their homes.  It was ten minutes to seven o'clock when the people reached the Square, the proceedings having thus occupied close upon seven hours. Some fears were entertained that considerable damage would be done to the beautiful walks and graves in the Cemetery by the presence of so large a number of people; happily these fears proved ill-founded; the only damage done was the trampling down of the grass and a few of the flowers in the vicinity of the grave—this was unavoidable. We did not observe a solitary case of drunkenness or disorderly conduct, either going to or returning from the Cemetery.",FALSE,FALSE,FALSE,FALSE,,,,
417680,0.513262749,9,1839-11-09,star,"cit Quartists were always identified in the same cause, and adopting precisely the same means towards the attainment of the common object. But a tale, he has come over their spirit, and why! Let them—Hamer and Sefton answer to themselves: the public have already judged for themselves; but the un-and-outers have merged into perpetual vagabondry. But, Sir, W. H. Sefton sagaciously waxes; the reason why they have denounced the prior: beause of his sense to discriminate between the valuable and worthless classes of society. Well, Mr. Valuable Sefton; and you have discovered that your quondam associates are worthless; but where the difference lies I cannot find out. But how, Sir, does it happen, if you be such a friend to the principles of Radicalism, and profess so much sympathy for the families of the Chartist prisoners, that after the establishment of collecting Committees, one week's subscription has found its way into the general fund, and that these arrangements were speedily afterwards disavowed! How is this? Again, a meeting of the working classes was called the other week in the Association Room, for the purpose of reading the accounts, when your esteemed friend, Hamer, who had been roused by some movements in the anti-Whig arrangements for the ensuing municipal election, attended this meeting as a sort of ""feeler,"" but finding it did not suit or succeed at once, professed a most extravagant sympathy for Mitchell and Davies; grieved at the nominal donation for his ward for want of solicitors, he made great promises of support, and proffered his son to be a collector on the following Sunday morning. Another collector was appointed, and Sunday morning came; but Mr. Hamer's son, by some unfortunate cause,",TRUE,TRUE,FALSE,TRUE,meeting,,association room,
857830,0.534670889,9,1841-09-11,star,"effort been made from time to time by our employers to reduce out wages, until they are so low as to bring us to starvation point? And if they are allowed to bring us lower, must not the consequences be most appalling? Will not the seeds of poverty, hunger, misery, and distress of every description be more prevalent and more deeply rooted amongst the mass of society! Will it not take that from us which should be devoted to the support of ourselves, our wives, and families? Most assuredly. Then, as a natural consequence, will not crime and vice of every description and immorality, stalk forth with unblushing hardihood in the face of open day, showing its foul and democratising character in a country celebrated for Bibles, churches, and Christianity? We ask will not the above and many other fearful circumstances take place if the capitalists continue to prevent us from receiving a proper remuneration for our labour, and goad us on to hunger and destitution?  Fellow working men, about sixteen months ago the cotton masters of this town effected a general reduction, and after they had triumphed over their poorer and unfortunate hands, and being remonstrated with by a few working men as to the very injudicious step they had taken, their feelings appeared to be a little touched. Such was the professed sympathy of the same masters who are now attempting another reduction, that they then declared—nay, further, pledged themselves in the presence of their men—that, considering the very laborious work of spinning, and the many hours which they had to be confined in the dense, noxious, poisonous",TRUE,FALSE,FALSE,FALSE,,,,
653817,0.551465034,9,1845-08-30,star,"Court of Ashton. Last week was what is called Ashton Wakes; and generally that time is held as a merry-making among the working classes. On Thursday afternoon an individual, of the name of John Conner, had got “a drop too much,” and fell into the hands of one of the police of the name of Matthew Maidin, a meddling, officious, would-be great man, who, without any ceremony, dragged him off to the office. Knowing that he had been guilty of no breach of the peace—for he was not quarreling nor fighting, I followed him to the office to make inquiry how he could be got out. At the door of the office I met the aforesaid Maidin, who asked me where I was going? I told him I was going to see about bail for Conner, and was passing him to go into the office, when he seized me by the collar and nearly strangled me. I struggled to release his hold, which he did, and seizing me by the breast dashed me against the wall with such violence that I thought he had broken my breast-bone in altogether. He then locked me up in a cell. Some persons who witnessed the whole transaction immediately went to procure bail for me, while he would not take, saying, I also was drunk. They went to a magistrate, who told them to apply to Mr. Sykes; but Maidin told Mr. Sykes the same story, that I was drunk. They begged hard of Mr. Sykes to see me and judge for himself. He came, and immediately allowed me to go out on bail. After I got home I had a violent pain in my breast, and I found next morning I had been severely injured, for I did nothing but pass blood. I made application to Mr. Sykes next morning to see if there was any doctor attached to the police establishment; for",FALSE,FALSE,FALSE,FALSE,,,,
377681,0.482446432,8,1842-02-19,star,"But the Agricultural Associations had taken infinite pains to circulate reports throughout the country that there was every prospect of an abundant harvest. They had circulated these reports for the purpose of preventing corn from being admitted from abroad, and they had done so at a time when they must have known the crop to have been anything but abundant. (Cheers.) Did not all these facts go to prove the existence of a confederation of the landowners? (Loud cheers.) Was it not most inconsistent on the part of the clergy to get up in their pulpits, and offer prayers for fine weather, and next day give all their energies to support a law which prohibited their countrymen from benefiting by the bounty of Almighty God? The crop during the last season had turned out even worse than the most gloomy anticipators had expected. If it had not been for the distress that had prevailed; and still continued to prevail, and also for the consequence of that distress, the small demand, the price of corn would have risen enormously high. The fact was, the poor had been starved, and the price continued moderate. But for that circumstance corn would have been 15s. or 20s. per quarter dearer than at present. Sir R. Peel in introducing his measure, had admitted the great distress that pervaded the whole country. He also had admitted that distress was borne with the greatest patience by the people; but yet, had he brought in a measure which would alleviate the prevailing distress? No such thing. He brought in a measure which would merely secure something to the revenue and for the benefit of the landed proprietor maintain corn at almost its usually high price. Sir R. Peel had no right to take credit on his measure. He had been by no means happy in the comparison which he had thought proper to institute between the Prussian people and the inhabitants of this country. (Cheers.) Amongst",TRUE,FALSE,FALSE,FALSE,,,,
507585,0.508154809,8,1840-05-23,star,"machines as he could to supply it. But it must be remembered that there were a large number of isolated speculators, without any proper understanding between them, each trying to supply as much of the demand as he could, so that he might have as much of the profit as possible. Thus each made more than he should. A glut took place, the active demand ceased, and the labourer was again thrown out of employment, with a new mechanical power, as well as his fellow labourer, to compete with. And, no matter how low the price of provisions might be, the competition existing amongst the masters, as well as amongst the men, would cause labour to sell at as low a price as it was possible for the labourer to subsist on. (Hear, hear, hear.) Away, then, with such miserable patching, and let them at once come to the consideration of a proper remedy for the cause of the disease, which was competition. (Cheers.) As the physical condition of the people was affected by competition amongst commercial speculators, so the mental condition of the people was injured by competition amongst clerical speculators. Take a simple and recent case, £80,000 was offered for the purposes of education, it was a paltry sum, but the conduct of the priesthood in relation to it shewed how they would act if the sum were larger. The very moment it was thrown amongst them a most violent and unseemly quarrel ensued. They could not agree upon what kind of religion should accompany the education, and if the people were to wait until their priesthood settled the dispute they were likely to wait a long time. Thus while the multitude was thirsting for knowledge and crying out for assistance instead of rendering such assistance, they were endeavouring to put out the little light which was beginning to dawn upon them. (Loud cheers.)",TRUE,FALSE,FALSE,FALSE,,,,
859299,0.491798103,8,1847-12-11,star,"HOUSE OF COMMONS.—The only important business of the evening, was the continuation of the adjourned debate on the appointment of the committee on the currency question. The discussion was opened by Mr Urquhart, who was followed by Mr Ellice, Mr Newdegate, Mr Mitchell, Mr H. Drummond, Mr Macgregor, Mr Sanders, Sir W. Clay, Mr Masterman, and Mr Blewitt; again the debate was adjourned.  (From Our Third Edition of last week.)  FRIDAY, December 3.  HOUSE OF LORDS.—The select committee of their lordships, to inquire into the causes of the recent commercial distress, and how far it has been effected by the laws for regulating the issue of bank-notes payable on demand, was nominated.—Some observations from the Duke of Richmond and the Marquess of Lansdowne, on the state of crime in Ireland, concluded the business of the sitting.  HOUSE OF COMMONS.—The Railway Bill went through committee, with the compensation clauses postponed, Mr A. Starford giving notice, that at the next stage of the bill, he should call the attention of the house to the interests of a class materially affected by the bill—viz., the labourers employed on railways.  The adjourned debate on commercial distress and the currency was resumed by the Marquess of Granby, followed by Mr F. Baring, Mr Herries, Lord John Russell, Mr J. Reynolds, and Sir Robert Peel. Mr J. Wilson then withdrew his amendment for limiting the inquiry; and the original motion proposed by the Chancellor of the Exchequer, for the appointment of a committee, was agreed to.",FALSE,FALSE,FALSE,FALSE,,,,
63622,0.492354274,8,1849-06-02,star,"So long, however, as the land is held to be the private property of a few, to the exclusion of the many, no such plan, nor any similar plan, can be adopted. There can be no way of guaranteeing to each industrious Englishman his interest in the soil he is born unto; equitable distribution of English produce cannot be secured;—and this country must still remain, glittering in its heights and pining in its plains with untold riches and brilliancy, but within all poverty and pauperdom, the wonder and disgrace of civilisation, the richest and wretchedest nation in Europe.  This pamphlet will recommend itself to the friends of real reform; it is hardly necess-",FALSE,FALSE,FALSE,FALSE,,,,
877067,0.504825592,8,1852-08-21,star,"At Bow Street, yesterday, Viscount Frankfort de Montmorency, commonly called Lord Frankfort, of 14, Buckingham-street, Strand, appeared before Mr. Henry, upon a summons charging him with having ""unlawfully composed, printed, and published a foul, malicious, and defamatory libel of and concerning Lord Henry Lennox. The libel was contained in the following disgusting circular:—  ""Mr. Macbeath presents his duty to the peeresses and the daughters of the nobility and gentry, and informs them that he continues to arrange assignations with the most perfect impunity and safety. Having been trained by Mr. Harris, he now acts directly under President and Director-General of assignations, Phipps.  ""Mr. M. begs to call the attention of the ladies to his long-established mode of transacting business: He himself waits upon them at dusk, sending up his card in a tissue envelope; always seeing the parties himself, and arranging personally with them for the reception of the Lothario of the evening at 1 o'clock at night; when he is enabled by his peculiar system to keep the husband insensibly asleep, while the parties are amourously engaged in the drawing-room.  ""P.S.—He guarantees to married women half their husband's fortune, or more, if they are found out; and will put him in the Ecclesiastical Courts, which are an appendage to his establishment. To spinsters he promises husbands, whom he puts in madhouses, and gets all the fortune for the wives. His predecessor broke one baronet's neck, for his wife's sake; and having got rid of another, is now endeavouring to destroy his will. 'Those ladies who will turn up with the parties sent may be satisfied they will be 'looked at;' but those who refuse to do so will not be looked at",FALSE,FALSE,FALSE,FALSE,,,,
824899,0.484656006,8,1844-11-30,star,"You are probably not aware, sir, that in the session of Parliament of 1843 the Independent Order of Rechabites applied for an Act to confer upon their association all the privileges possessed by isolated societies under the Act relating to friendly societies. At this time the laws of the order were before the present Government, and although communications were received from them, they gave no intimation of the unlawful character of the institution; and it is my firm conviction that the order would now have been protected by an Act of Parliament of its own had not some persons surreptitiously corresponded with Government, stating that the Rechabites were not unanimous in their desire for an Act of Parliament.  That the order of Rechabites is not under the law, I admit, but that does not make it an unlawful society. There are many hundreds of benefit societies, trade societies, and others, in a similar position, and yet their acts are perfectly lawful.  An unlawful society, whose members are liable to be transported for uniting together, cannot by any existing Act of Parliament without being remodelled, be made a lawful society. Now the order of Rechabites can at any time when they choose have the protection of the law. They can enrol each tent singly, or each district, or they could enrol the executive council, and thus have the protection of the law for the whole order, which I take to be a demonstrative proof that the society of Rechabites is not unlawful in its character.",FALSE,FALSE,FALSE,FALSE,,,,
792069,0.500431478,8,1850-10-19,star,"GUILDFORD, FRIDAY.—Levi Harwood, James Jones, Samuel Harwood, and Hiram Smith, were brought up for re-examination this day. So little suspicion had three of them of the fact of the fourth having confessed, that one of the former, Jones, during a temporary adjournment of the proceedings, actually joked with a bystander on the subject of his confinement in the gaol. The evidence of the witnesses did not differ from that already given. Superintendent Hollingston said, by the desire of Smith I had an interview with him on Sunday last.  —[Levi Harwood here directed a piercing glance towards Smith, who kept his eyes fixed upon the ground, and appeared anxious to avoid observation.]—Mr. Hollington: Smith asked to see one of the reward bills. As I had not got one with me, Mr. Keene produced the “Hue and Cry.” I afterwards sent for a bill, which the prisoner read him self. After doing so he asked me to explain the meaning of the word “accomplice,” and what was meant by a free pardon for any person who did not actually fire the shot? I told him he must use his own judgment as to what it meant. He asked me whether the terms of the bill would be acted up to if he was to “peach?” Mr. Keene and myself both told him that he had got the bill before him, and he must use his own judgment. He then said he knew it was plain enough in the bill, and he had made up his mind to make a statement.  Levi Harwood and the other prisoners exhibited much unconcern at this juncture, and looked fiercely towards Smith.",FALSE,FALSE,FALSE,FALSE,,,,
